source,destination
26,85
8,46
10,52
17,67
0,5
3,22
34,101
37,106
24,81
8,48
31,95
5,30
15,62
1,8
25,82
32,96
21,75
22,76
11,55
29,91
0,0
4,25
13,58
28,89
5,32
1,10
12,56
18,69
36,105
20,72
35,103
9,51
19,70
0,2
3,19
6,36
4,27
7,44
27,86
16,65
26,84
33,99
8,45
17,66
23,79
3,21
6,38
4,29
2,13
24,80
30,93
8,47
14,60
31,94
3,23
1,7
2,15
8,49
11,54
29,90
4,24
7,41
15,63
1,9
2,17
5,34
18,68
25,83
36,104
9,50
22,77
3,18
6,35
4,26
7,43
13,59
0,4
1,11
16,64
34,100
20,73
23,78
6,37
10,53
4,28
27,87
2,12
30,92
37,107
21,74
6,39
1,6
28,88
2,14
5,31
14,61
32,97
35,102
7,40
0,1
2,16
5,33
12,57
33,98
7,42
0,3
3,20
19,71
