index,is_in_good_operators
0,False
1,False
2,True
3,True
4,False
5,False
6,True
7,False
8,False
9,False
10,False
11,False
12,True
13,False
14,False
15,False
16,False
17,True
18,False
19,False
20,False
21,False
22,False
23,True
24,False
25,False
26,False
27,False
28,True
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,True
38,False
39,False
40,True
41,False
42,False
43,False
44,False
45,False
46,True
47,False
48,False
49,False
50,False
51,False
52,False
53,True
54,False
55,False
