index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,True,False
5,False,False
6,False,False
7,True,False
8,False,False
9,True,False
10,True,False
11,False,False
12,False,False
13,False,False
14,False,True
15,True,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,True,False
24,False,False
25,True,False
26,False,True
27,False,False
28,False,False
29,False,False
30,False,False
31,False,False
32,False,False
33,False,False
34,False,False
35,True,False
36,False,False
37,False,True
38,False,False
39,True,False
40,False,False
41,False,False
