source,destination
35,97
7,26
53,133
42,112
3,13
59,146
5,19
39,106
60,147
49,126
67,162
9,35
12,52
33,93
66,160
7,28
11,44
50,127
56,140
32,92
19,66
5,21
40,107
57,141
26,80
10,38
47,121
54,136
11,46
17,62
0,0
64,155
38,103
34,96
51,130
37,101
12,47
61,150
24,76
45,117
10,40
41,110
44,115
62,151
68,164
31,90
0,2
4,18
52,131
15,57
48,124
12,49
25,77
32,91
11,41
42,111
22,71
55,138
29,86
3,12
39,105
13,53
46,120
1,5
49,125
67,161
18,64
8,29
36,100
20,67
53,134
11,43
6,22
56,139
3,14
63,154
43,114
27,81
60,148
1,7
16,60
8,31
33,94
10,37
54,135
11,45
17,61
23,74
4,15
51,129
40,108
58,144
61,149
2,8
24,75
30,88
9,32
10,39
14,55
47,122
65,158
21,70
7,25
68,163
31,89
4,17
38,104
59,145
28,84
2,10
9,34
12,51
45,118
66,159
29,85
3,11
35,98
7,27
19,65
52,132
15,58
1,4
5,20
18,63
36,99
25,78
9,36
26,79
11,42
22,72
63,153
43,113
50,128
13,54
1,6
16,59
34,95
8,30
57,142
20,68
9,33
6,23
23,73
41,109
58,143
0,1
64,156
27,82
30,87
48,123
37,102
12,48
65,157
21,69
7,24
4,16
55,137
44,116
62,152
0,3
28,83
46,119
2,9
12,50
14,56
