source,destination
13,143
1,31
2,48
3,77
2,57
0,5
9,127
10,134
0,14
6,112
17,158
5,101
1,24
13,145
1,33
15,151
2,41
3,70
2,50
3,79
2,59
0,7
9,129
0,16
4,87
11,135
6,114
5,94
5,103
7,122
1,26
1,35
2,43
3,72
2,52
0,0
8,123
0,9
6,107
4,89
11,137
6,116
5,96
1,28
1,37
16,154
3,65
2,45
3,74
2,54
0,2
8,125
12,141
4,82
14,147
6,109
4,91
6,118
1,21
1,30
1,39
3,67
2,47
3,76
2,56
4,84
14,149
6,111
7,119
1,23
13,144
1,32
3,60
2,40
3,69
2,49
3,78
9,128
4,86
6,113
7,121
0,18
1,25
13,146
5,105
3,62
2,42
3,71
9,130
6,106
4,88
6,115
10,131
0,11
5,98
3,64
3,73
12,140
4,81
6,108
4,90
0,4
10,133
0,13
1,20
17,157
5,100
3,66
15,150
3,75
12,142
4,83
6,110
2,58
0,6
4,92
0,15
5,93
5,102
1,34
3,68
15,152
2,51
4,85
0,8
7,120
0,17
11,136
5,95
5,104
1,27
3,61
1,36
16,153
2,44
8,124
2,53
0,1
0,10
0,19
11,138
6,117
5,97
1,29
3,63
1,38
12,139
16,155
2,46
4,80
8,126
2,55
0,3
10,132
0,12
14,148
17,156
5,99
1,22
