index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,False
8,True
9,True
10,True
11,True
12,True
13,False
14,True
15,False
16,True
17,False
18,True
19,False
20,False
21,True
22,False
23,True
24,False
25,True
26,False
27,False
28,False
29,True
30,False
31,False
32,False
33,True
34,False
35,False
36,False
37,True
38,False
39,False
40,True
41,False
42,False
43,True
44,True
45,False
46,True
47,False
48,False
49,True
50,False
51,True
52,False
53,True
54,False
55,True
56,True
57,False
58,True
59,False
60,True
61,False
62,False
63,False
64,True
65,False
66,False
67,False
68,True
69,False
70,False
71,False
72,True
73,False
74,False
75,False
76,False
77,True
78,True
79,False
80,False
81,True
82,False
83,True
