source,destination
8,46
25,96
27,123
26,103
30,174
17,67
27,132
30,183
0,5
3,22
28,140
29,169
28,149
24,81
25,89
8,48
25,98
27,125
10,54
30,176
27,134
30,185
29,162
28,142
5,30
26,117
28,151
29,171
1,8
21,75
25,91
8,50
25,100
27,127
30,178
11,55
0,0
27,136
29,155
30,187
29,164
4,25
28,144
5,32
28,153
15,64
1,10
18,69
25,84
25,93
27,120
9,51
22,78
27,129
30,180
0,2
3,19
6,36
28,137
29,157
30,189
29,166
4,27
7,44
13,60
26,112
28,146
16,65
25,86
25,95
20,74
27,122
30,173
30,182
23,79
3,21
6,38
26,105
28,139
29,159
29,168
4,29
26,114
2,13
25,88
8,47
25,97
30,175
17,68
30,184
3,23
6,40
26,107
29,161
29,170
26,116
1,7
2,15
24,82
25,90
8,49
25,99
14,62
30,177
30,186
29,163
4,24
7,41
26,109
29,172
26,118
15,63
1,9
2,17
5,34
25,83
12,58
25,92
22,77
30,179
3,18
29,156
26,102
27,131
4,26
7,43
13,59
26,111
0,4
19,72
29,165
1,11
28,148
25,85
20,73
9,52
6,37
27,124
10,53
26,104
29,158
27,133
4,28
7,45
26,113
28,141
16,66
2,12
28,150
25,87
23,80
6,39
27,126
26,106
29,160
27,135
26,115
1,6
28,143
2,14
5,31
28,152
14,61
21,76
27,119
27,128
26,108
11,56
0,1
30,188
28,145
2,16
5,33
28,154
12,57
18,70
25,94
27,121
26,101
27,130
7,42
26,110
30,181
0,3
3,20
19,71
28,138
30,190
29,167
28,147
5,35
