source,destination
32,211
29,139
28,122
8,64
0,5
11,69
3,31
6,57
32,195
4,39
31,175
1,15
32,204
31,184
29,132
15,78
29,141
18,83
25,98
28,115
28,124
9,65
0,7
22,92
3,33
30,148
6,59
32,197
4,41
13,74
29,125
1,17
31,177
31,186
29,134
32,206
16,79
2,25
28,117
20,88
0,0
23,93
3,35
31,170
1,10
32,199
4,43
29,127
31,179
32,208
27,102
30,162
28,110
28,119
0,2
21,89
17,82
3,28
6,54
32,192
4,36
31,172
1,12
32,201
7,62
32,210
2,20
30,155
28,103
5,46
24,96
30,164
28,112
28,121
8,63
14,76
3,30
6,56
32,194
4,38
31,174
1,14
32,203
15,77
32,212
2,22
30,157
28,105
5,48
30,166
25,97
28,114
29,143
12,72
28,123
22,91
6,58
32,196
4,40
13,73
1,16
19,86
32,205
30,150
2,24
30,159
28,107
5,50
31,188
29,136
28,116
30,168
29,145
20,87
9,66
26,100
10,67
1,9
32,198
32,207
27,101
30,152
16,80
2,26
31,181
29,129
28,109
30,161
5,52
31,190
29,138
28,118
23,94
0,4
32,191
1,11
32,200
7,61
2,19
30,154
5,45
31,183
29,131
28,111
30,163
29,140
28,120
14,75
31,173
21,90
0,6
32,193
11,70
1,13
3,32
30,147
2,21
31,176
30,156
28,104
5,47
31,185
29,133
28,113
30,165
29,142
12,71
18,84
0,8
3,34
19,85
31,169
30,149
6,60
2,23
4,42
29,126
28,106
30,158
5,49
31,178
29,135
30,167
31,187
29,144
26,99
0,1
17,81
3,27
6,53
31,171
30,151
4,44
29,128
28,108
30,160
5,51
31,180
29,137
31,189
32,209
24,95
29,146
0,3
10,68
3,29
6,55
2,18
4,37
30,153
32,202
31,182
29,130
