index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,False,True
4,False,False
5,False,False
6,False,False
7,False,False
8,False,False
9,True,False
10,False,False
11,False,False
12,False,False
13,False,True
14,False,False
15,False,False
16,False,False
17,False,False
18,True,False
19,False,False
20,False,False
21,False,True
22,False,False
23,False,False
24,False,False
25,True,False
26,False,False
27,False,False
28,False,False
29,False,True
30,False,False
31,False,False
32,False,False
33,False,False
34,True,False
35,False,False
36,False,True
37,False,False
38,False,False
39,False,False
40,False,False
41,False,False
42,True,False
43,False,False
44,False,False
45,False,True
46,False,False
47,False,False
48,False,False
49,True,False
50,False,False
51,False,False
52,False,False
53,False,True
54,False,False
55,False,False
56,False,False
57,False,False
58,False,False
59,False,False
60,False,False
61,True,False
62,False,False
63,False,False
64,False,False
65,False,False
66,False,False
67,True,False
68,False,False
69,False,False
70,True,False
71,False,False
72,False,False
73,False,False
74,False,False
75,True,False
76,False,False
77,False,False
