source,destination
1,31
7,136
2,48
3,77
2,57
0,5
0,14
4,94
6,121
5,101
6,130
1,24
1,33
7,138
2,41
3,70
2,50
3,79
2,59
0,7
0,16
4,87
4,96
6,123
5,103
6,132
1,26
1,35
7,140
2,43
3,72
2,52
0,0
0,9
4,89
4,98
6,125
6,134
1,28
1,37
5,117
3,65
2,45
3,74
2,54
0,2
4,82
4,91
6,118
6,127
1,21
1,30
1,39
5,110
3,67
2,47
3,76
2,56
4,84
4,93
6,120
6,129
1,23
1,32
7,137
5,112
3,60
2,40
3,69
2,49
3,78
4,86
4,95
6,122
8,141
0,18
1,25
5,105
7,139
5,114
3,62
2,42
3,71
4,88
4,97
0,11
8,143
5,107
5,116
3,64
3,73
4,81
4,90
0,4
4,99
0,13
8,145
1,20
5,100
5,109
3,66
3,75
4,83
2,58
0,6
4,92
0,15
5,102
6,131
5,111
1,34
3,68
2,51
4,85
0,8
0,17
6,124
5,104
6,133
5,113
1,27
3,61
1,36
2,44
2,53
0,1
0,10
8,142
0,19
6,126
5,106
6,135
5,115
1,29
3,63
1,38
2,46
4,80
2,55
0,3
0,12
8,144
6,119
6,128
5,108
1,22
