source,destination
7,72
13,106
0,5
0,14
8,82
3,40
9,90
1,15
6,66
4,48
14,113
1,24
7,74
10,91
2,32
13,108
0,7
15,117
3,42
1,17
6,68
4,50
14,115
1,26
7,76
10,93
2,34
5,60
0,0
0,9
12,102
15,119
3,44
1,19
4,52
1,28
10,95
2,36
0,2
12,104
6,63
1,21
7,71
11,96
5,55
6,65
8,84
4,47
1,23
7,73
2,31
11,98
5,57
13,110
15,116
1,16
1,25
7,75
10,92
2,33
11,100
5,59
12,101
15,118
0,11
8,79
1,18
9,87
10,94
2,35
5,61
0,4
15,120
0,13
8,81
1,20
3,39
9,89
12,105
14,112
2,37
5,54
13,107
0,6
8,83
3,41
6,67
2,30
4,49
11,97
14,114
5,56
13,109
0,8
8,85
3,43
6,69
4,51
11,99
1,27
5,58
7,77
0,1
0,10
8,78
9,86
12,103
3,45
6,62
4,53
7,70
1,29
0,3
0,12
8,80
3,38
9,88
6,64
4,46
14,111
1,22
