source,destination,label
507,50,False
588,63,True
6,0,False
207,39,False
565,84,False
494,41,True
226,46,False
387,79,True
202,38,False
354,83,False
221,45,False
466,41,True
290,57,False
61,10,False
320,7,True
237,84,False
285,56,False
361,84,False
476,81,False
56,9,False
1,0,True
124,91,False
205,39,False
225,84,False
349,17,True
113,86,False
428,33,False
464,81,False
501,43,False
7,81,False
301,6,False
500,90,False
273,84,False
411,88,False
511,51,False
512,81,False
292,91,False
306,8,False
62,86,False
55,81,False
541,91,False
352,84,False
74,88,False
319,84,True
237,46,False
206,39,False
225,46,False
343,80,False
419,91,False
79,12,False
220,45,False
520,84,False
321,83,False
46,9,False
74,11,False
391,80,False
309,83,False
619,66,True
186,37,False
129,27,False
446,85,False
192,84,False
60,84,False
181,36,False
197,86,False
570,61,True
165,30,False
451,31,False
242,88,False
160,29,False
211,81,False
236,46,False
456,33,False
179,36,False
82,91,False
535,49,False
597,66,True
33,2,False
109,19,False
156,88,True
215,45,False
405,26,False
574,84,False
123,92,False
145,28,False
451,88,False
506,81,True
533,85,False
197,37,False
250,91,False
559,80,False
140,27,False
255,54,True
196,85,False
413,24,False
566,59,False
370,87,False
378,22,False
351,13,False
361,16,False
496,42,False
145,85,False
283,89,False
233,86,True
444,34,False
440,85,True
4,0,False
452,87,True
291,92,False
372,15,False
474,79,False
144,28,False
582,60,False
403,25,True
24,84,False
87,18,False
387,25,True
139,27,False
9,80,False
288,57,False
529,84,False
616,66,True
355,14,False
258,80,False
331,6,False
14,82,False
315,6,False
33,89,False
48,9,False
134,82,False
299,81,False
579,88,False
249,48,False
548,81,False
570,83,True
34,2,False
44,82,True
182,82,False
244,47,False
100,85,False
201,89,False
263,54,False
311,4,False
380,81,False
117,20,False
303,7,True
375,91,False
206,91,False
489,44,False
131,82,False
521,49,True
43,9,True
371,15,False
543,52,False
587,91,False
38,91,False
28,1,False
316,84,False
582,90,False
343,15,False
427,80,False
212,45,False
478,40,False
284,56,False
228,84,False
329,88,False
38,3,False
279,55,False
327,5,False
10,81,False
248,48,False
324,87,False
561,58,False
267,55,False
271,55,True
130,81,False
243,47,False
299,5,False
435,83,False
515,81,False
410,23,False
459,34,False
444,83,False
88,18,False
294,4,False
161,89,False
79,92,False
285,89,False
504,49,True
228,46,False
18,84,False
171,36,False
13,0,False
346,80,False
602,69,False
223,45,False
307,8,False
27,84,False
86,82,False
77,11,False
97,81,False
401,85,False
415,24,False
120,91,True
402,83,True
497,88,False
152,86,False
498,42,False
265,81,False
437,85,False
502,90,False
218,45,True
422,81,False
447,35,False
271,85,True
409,88,False
463,80,False
385,80,False
458,90,False
187,37,False
29,1,False
76,88,False
91,18,True
214,81,False
239,46,False
182,36,False
20,86,False
455,33,False
554,60,False
310,84,False
504,79,True
112,19,False
349,80,True
549,59,False
148,28,False
538,51,False
562,58,False
342,79,False
432,35,False
416,90,True
550,80,False
131,27,False
93,80,False
411,23,False
486,43,False
591,63,True
213,80,False
107,19,True
523,50,False
148,85,False
167,92,False
133,81,False
414,24,False
244,88,False
200,38,False
90,18,True
162,91,False
276,55,False
308,8,False
438,83,True
64,10,False
126,27,True
340,80,False
7,0,False
362,16,False
419,26,False
613,77,False
407,26,False
391,26,False
115,89,False
453,32,True
257,82,True
147,28,False
395,85,False
484,84,False
510,79,False
572,85,True
425,32,True
291,57,False
12,80,False
235,85,False
580,87,False
626,71,True
261,80,False
286,56,False
67,85,False
350,17,True
353,13,False
546,79,False
106,19,True
137,82,False
302,81,False
382,23,False
48,80,False
492,87,False
531,53,False
634,74,True
103,85,False
523,84,False
15,1,True
266,54,False
129,80,False
638,78,False
254,54,False
520,49,False
514,80,False
390,26,False
293,92,False
336,79,False
195,84,False
254,82,False
393,22,False
127,81,True
369,14,False
249,92,False
590,64,True
284,88,False
71,86,False
75,11,False
199,89,True
341,14,False
389,81,True
231,84,False
101,86,False
130,27,False
336,13,False
41,3,False
470,81,False
531,83,False
32,88,False
213,45,False
605,69,True
124,21,False
265,54,False
503,44,False
446,34,False
119,20,False
195,37,False
377,91,False
478,84,False
589,63,True
231,46,False
586,62,False
