0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
12,0,24
12,1,25
13,0,26
13,1,27
13,2,28
13,3,29
13,4,30
13,5,31
13,6,32
13,7,33
13,8,34
13,9,35
13,10,36
13,11,37
13,12,38
14,0,39
14,1,40
14,2,41
14,3,42
14,4,43
14,5,44
14,6,45
14,7,46
14,8,47
14,9,48
14,10,49
14,11,50
14,12,51
15,0,52
15,1,53
15,2,54
15,3,55
15,4,56
15,5,57
15,6,58
15,7,59
15,8,60
15,9,61
15,10,62
15,11,63
15,12,64
16,0,65
16,1,66
16,2,67
16,3,68
16,4,69
16,5,70
16,6,71
16,7,72
16,8,73
16,9,74
16,10,75
16,11,76
16,12,77
17,0,78
17,1,79
17,2,80
17,3,81
17,4,82
17,5,83
17,6,84
17,7,85
17,8,86
17,9,87
17,10,88
17,11,89
17,12,90
18,0,91
18,1,92
18,2,93
18,3,94
18,4,95
18,5,96
18,6,97
18,7,98
18,8,99
18,9,100
18,10,101
18,11,102
18,12,103
19,0,104
19,1,105
19,2,106
19,3,107
19,4,108
19,5,109
19,6,110
19,7,111
19,8,112
19,9,113
19,10,114
19,11,115
19,12,116
20,0,117
20,1,118
20,2,119
20,3,120
20,4,121
20,5,122
20,6,123
20,7,124
20,8,125
20,9,126
20,10,127
20,11,128
20,12,129
21,0,130
21,1,131
21,2,132
21,3,133
21,4,134
21,5,135
21,6,136
21,7,137
21,8,138
21,9,139
21,10,140
21,11,141
21,12,142
22,0,143
22,1,144
22,2,145
22,3,146
22,4,147
22,5,148
22,6,149
22,7,150
22,8,151
22,9,152
22,10,153
22,11,154
22,12,155
23,0,156
23,1,157
23,2,158
23,3,159
23,4,160
23,5,161
23,6,162
23,7,163
23,8,164
23,9,165
23,10,166
23,11,167
23,12,168
24,0,169
24,1,170
24,2,171
24,3,172
24,4,173
24,5,174
24,6,175
24,7,176
24,8,177
24,9,178
24,10,179
24,11,180
24,12,181
