source,destination
4,55
6,82
8,110
5,65
7,99
10,116
3,31
2,11
4,48
6,75
6,84
7,92
5,67
7,101
11,117
3,24
3,33
4,41
4,50
6,77
5,60
7,94
9,113
5,69
0,0
11,119
3,26
3,35
4,43
4,52
12,120
5,62
5,71
0,2
3,28
1,3
3,37
13,124
4,45
2,20
4,54
8,109
5,64
10,115
5,73
3,30
1,5
2,13
4,47
2,22
5,57
6,86
5,66
3,23
7,103
2,6
4,40
2,15
6,79
5,59
9,112
6,88
5,68
11,118
3,25
7,96
7,105
2,8
2,17
12,122
6,81
5,61
6,90
5,70
7,98
7,107
13,123
2,10
3,39
2,19
6,74
8,108
4,56
6,83
5,63
7,91
7,100
1,4
13,125
3,32
2,12
2,21
4,49
6,76
6,85
7,93
7,102
3,34
2,14
4,42
4,51
6,78
5,58
9,111
6,87
7,95
7,104
0,1
3,27
2,7
3,36
2,16
4,44
4,53
12,121
6,80
6,89
7,97
10,114
5,72
7,106
3,29
2,9
3,38
2,18
4,46
