source,destination
1,31
2,39
4,73
10,107
2,48
0,5
5,83
0,14
1,24
1,33
2,41
7,92
3,70
2,50
0,7
5,85
0,16
1,26
8,96
1,35
2,43
7,94
11,110
2,52
0,0
0,9
1,19
1,28
8,98
2,36
3,65
2,45
0,2
5,80
13,115
12,113
1,21
1,30
8,100
3,58
2,38
10,106
3,67
2,47
4,75
5,82
13,117
1,23
1,32
9,101
3,60
2,40
10,108
3,69
2,49
6,86
4,77
1,22
5,84
1,25
9,103
3,62
2,42
11,109
3,71
6,88
0,11
1,18
8,97
3,55
3,64
11,111
6,90
4,72
0,4
0,13
1,20
8,99
3,57
2,37
3,66
4,74
7,91
13,116
0,6
0,15
3,59
1,34
3,68
4,76
7,93
2,51
0,8
0,17
9,102
1,27
3,61
6,87
2,44
4,78
7,95
2,53
0,1
5,79
0,10
12,112
3,54
9,104
1,29
3,63
6,89
10,105
2,46
0,3
5,81
0,12
12,114
3,56
