source,destination
18,72
69,175
32,101
90,216
35,106
53,142
86,209
11,51
42,121
22,81
89,214
0,5
63,162
76,189
39,115
4,30
60,156
1,15
49,135
67,171
70,176
77,190
33,102
84,205
11,53
17,69
87,210
56,149
74,185
0,7
19,75
4,32
40,116
58,152
91,219
12,54
1,17
2,25
81,199
26,89
47,130
65,166
54,145
17,71
0,0
38,112
13,58
71,179
51,139
15,64
1,10
72,180
12,56
61,159
24,85
8,43
45,126
78,193
10,49
62,160
0,2
6,36
68,173
31,99
3,28
52,140
85,207
1,12
59,155
2,20
69,174
25,86
42,120
22,80
66,169
29,95
6,38
76,188
50,136
83,203
46,129
1,14
16,67
49,134
67,170
73,183
2,22
18,73
36,109
9,46
14,60
20,76
53,143
57,150
90,217
11,52
56,148
74,184
63,163
7,39
43,123
80,197
4,31
64,164
27,90
60,157
1,16
34,105
2,24
81,198
37,110
70,177
88,213
14,62
54,144
23,83
41,119
7,41
13,57
44,124
51,138
58,153
15,63
1,9
61,158
5,34
79,194
30,97
2,26
8,42
48,133
32,100
65,167
21,79
68,172
86,208
75,187
38,113
13,59
55,147
0,4
1,11
59,154
39,114
72,181
28,93
2,19
8,44
82,201
45,127
66,168
84,204
29,94
6,37
35,107
89,215
19,74
0,6
52,141
1,13
16,66
73,182
91,218
2,21
36,108
25,87
9,45
26,88
77,191
33,103
80,196
43,122
87,211
17,70
50,137
0,8
71,178
16,68
34,104
40,117
2,23
12,55
88,212
24,84
9,47
14,61
20,77
57,151
78,192
10,48
23,82
41,118
47,131
7,40
0,1
31,98
3,27
64,165
27,91
5,33
85,206
15,65
30,96
48,132
37,111
21,78
10,50
75,186
55,146
44,125
0,3
62,161
3,29
83,202
28,92
46,128
2,18
5,35
79,195
82,200
