source,destination
7,72
3,22
8,82
2,11
4,30
6,57
4,39
9,90
7,74
3,24
4,32
6,59
4,41
7,67
7,76
10,93
0,0
3,26
4,34
6,61
7,69
5,53
0,2
3,19
3,28
1,3
6,54
4,36
6,63
7,71
5,46
3,21
12,97
1,5
6,56
4,38
6,65
8,84
2,13
7,73
5,48
3,23
4,31
6,58
2,6
4,40
8,86
2,15
7,66
7,75
10,92
5,50
3,25
4,33
8,79
2,8
8,88
2,17
7,68
5,43
5,52
3,18
4,35
8,81
2,10
5,45
11,95
1,4
8,83
2,12
9,91
5,47
8,85
2,14
6,60
5,49
7,77
0,1
3,27
2,7
8,78
8,87
2,16
6,62
5,42
5,51
7,70
3,20
3,29
2,9
8,80
12,96
6,55
8,89
4,37
6,64
5,44
11,94
