source,destination
1,31
2,48
3,77
2,57
0,5
0,14
5,92
1,24
1,33
2,41
3,70
2,50
7,101
11,117
3,79
2,59
0,7
0,16
4,87
1,26
1,35
2,43
3,72
2,52
0,0
6,98
0,9
1,28
1,37
8,107
3,65
2,45
10,113
3,74
2,54
0,2
4,82
5,89
1,21
1,30
1,39
8,109
3,67
2,47
10,115
3,76
2,56
4,84
1,23
1,32
3,60
2,40
9,110
3,69
2,49
11,116
3,78
6,95
4,86
7,103
0,18
1,25
3,62
2,42
9,112
3,71
11,118
6,97
7,105
0,11
8,106
3,64
3,73
6,99
4,81
0,4
0,13
1,20
5,91
8,108
3,66
3,75
4,83
7,100
2,58
0,6
0,15
5,93
1,34
3,68
6,94
2,51
4,85
7,102
0,8
0,17
1,27
3,61
9,111
1,36
6,96
2,44
2,53
0,1
7,104
0,10
5,88
0,19
1,29
3,63
1,38
2,46
4,80
10,114
2,55
0,3
0,12
5,90
1,22
