0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
7,2,16
7,3,17
7,4,18
7,5,19
7,6,20
7,7,21
7,8,22
7,9,23
7,10,24
7,11,25
7,12,26
7,13,27
7,14,28
7,15,29
7,16,30
8,0,31
8,1,32
8,2,33
8,3,34
8,4,35
8,5,36
8,6,37
8,7,38
8,8,39
8,9,40
8,10,41
8,11,42
8,12,43
8,13,44
8,14,45
8,15,46
8,16,47
9,0,48
9,1,49
9,2,50
9,3,51
9,4,52
9,5,53
9,6,54
9,7,55
9,8,56
9,9,57
9,10,58
9,11,59
9,12,60
9,13,61
9,14,62
9,15,63
9,16,64
10,0,65
10,1,66
10,2,67
11,0,68
11,1,69
11,2,70
12,0,71
12,1,72
12,2,73
13,0,74
13,1,75
13,2,76
