source,destination
6,91
2,39
10,107
3,77
0,5
3,49
2,32
2,41
7,92
11,108
3,70
3,79
5,85
1,8
8,96
2,25
2,34
2,43
7,94
11,110
3,72
0,0
5,87
1,10
8,98
2,27
2,36
10,104
3,65
2,45
3,74
0,2
4,82
2,20
2,29
3,58
2,38
10,106
3,67
3,76
2,13
2,22
3,51
2,31
9,101
3,60
2,40
3,69
3,78
5,84
1,7
2,15
2,24
3,53
2,33
9,103
3,62
2,42
11,109
3,71
6,88
1,9
2,17
3,46
2,26
8,97
3,55
2,35
3,64
11,111
3,73
6,90
4,81
0,4
1,11
2,19
3,48
2,28
8,99
3,57
2,37
3,66
3,75
4,83
2,12
2,21
3,50
2,30
9,100
3,59
3,68
7,93
1,6
5,86
2,14
2,23
3,52
9,102
3,61
2,44
7,95
0,1
2,16
3,54
3,63
6,89
10,105
4,80
0,3
2,18
3,47
3,56
