source,destination,label
412,71,False
54,31,False
182,68,False
408,80,False
279,131,True
380,69,False
370,67,False
570,115,False
578,96,False
505,53,False
404,65,False
296,112,False
215,83,False
440,54,False
241,69,False
352,76,False
313,93,False
397,67,False
31,25,False
462,58,False
466,128,False
516,55,False
421,87,False
305,57,False
318,67,False
407,15,False
484,62,False
328,15,False
118,42,False
61,32,False
182,120,False
345,67,False
288,57,False
419,23,False
413,65,False
537,57,False
559,61,False
120,38,False
361,76,False
387,71,False
181,9,False
323,72,False
396,65,False
213,69,False
267,66,False
432,54,False
357,61,False
498,108,False
457,87,False
335,71,False
385,23,False
297,57,False
181,118,False
307,76,False
232,67,False
333,71,False
229,138,False
507,53,False
254,71,False
411,23,False
529,57,False
208,68,False
243,69,False
225,14,False
187,56,False
241,53,False
93,42,False
214,5,False
307,57,False
209,60,False
330,23,False
453,127,False
269,15,False
320,67,False
486,62,False
80,33,False
191,68,False
198,67,False
389,78,False
316,76,False
48,31,False
456,86,False
415,65,False
194,77,True
408,116,False
571,63,False
514,53,False
56,34,False
179,1,False
530,92,False
561,61,False
418,23,False
421,52,False
378,115,False
302,84,False
232,70,False
333,74,False
398,65,False
286,67,False
207,67,False
331,59,False
233,53,False
526,131,False
299,57,False
245,110,False
239,90,False
413,71,False
224,64,False
329,113,False
403,69,False
314,59,False
55,32,False
256,71,False
342,74,False
571,115,False
496,106,False
231,68,False
332,72,False
475,60,False
189,56,False
361,71,False
329,15,False
405,65,False
243,53,False
553,61,False
114,38,False
258,67,False
359,71,False
497,64,False
369,74,False
211,60,False
332,23,False
338,59,False
79,32,False
280,71,False
394,7,False
267,111,False
550,133,False
544,113,False
209,123,False
144,45,False
323,59,False
22,29,False
288,74,False
378,69,False
176,139,False
166,49,False
91,40,False
109,39,False
295,15,False
346,67,False
423,52,False
52,36,False
538,57,False
252,53,False
340,7,False
445,56,False
560,61,False
373,95,False
17,30,False
394,67,False
310,71,False
298,15,True
511,110,False
321,15,False
235,53,False
401,7,False
297,74,False
442,128,False
348,114,False
330,59,False
415,71,False
383,15,False
337,133,False
151,46,False
312,67,False
221,144,False
174,137,False
229,22,False
214,71,False
98,41,False
233,67,False
334,71,False
262,91,False
462,108,False
430,52,False
553,94,False
283,82,False
508,53,False
241,70,False
379,63,False
218,83,False
260,67,False
499,64,False
128,48,False
401,67,False
216,67,False
310,82,False
188,56,False
141,49,False
282,71,False
269,111,False
170,73,False
89,44,False
203,142,False
280,55,False
359,134,False
206,66,True
286,92,False
394,70,False
355,15,False
417,136,False
315,7,False
372,95,False
358,23,False
205,4,False
263,55,False
222,6,False
351,74,False
518,91,False
313,70,False
481,87,False
208,12,False
113,44,False
234,7,False
197,3,False
562,61,False
38,26,False
420,86,False
587,65,False
422,52,False
