source,destination
8,46
24,106
17,67
24,115
0,5
3,22
25,123
5,28
25,132
24,99
24,108
10,54
4,23
23,91
25,125
5,30
1,8
21,75
24,101
9,49
11,55
0,0
6,34
23,84
25,118
4,25
23,93
5,32
15,64
1,10
18,69
8,43
9,51
22,78
0,2
3,19
6,36
23,86
4,27
13,60
23,95
16,65
8,45
20,74
23,79
3,21
23,88
23,97
2,13
25,134
8,47
17,68
23,81
24,110
7,39
23,90
1,7
25,127
2,15
9,48
14,62
6,33
24,103
23,83
24,112
4,24
7,41
23,92
25,120
15,63
1,9
25,129
2,17
12,58
9,50
22,77
3,18
6,35
23,85
24,105
24,114
4,26
13,59
23,94
0,4
19,72
25,122
1,11
25,131
8,44
20,73
9,52
24,98
6,37
24,107
10,53
23,87
24,116
25,124
16,66
2,12
5,29
25,133
24,100
23,80
24,109
7,38
23,89
25,117
1,6
25,126
2,14
5,31
25,135
14,61
21,76
24,102
23,82
24,111
7,40
11,56
0,1
25,119
25,128
2,16
12,57
18,70
24,104
24,113
7,42
0,3
3,20
19,71
25,121
23,96
25,130
