source,destination
41,113
11,51
31,93
0,5
3,31
37,106
1,15
21,73
11,53
44,120
0,7
6,41
28,87
3,33
15,62
5,39
12,54
1,17
18,67
25,82
32,96
2,25
35,101
42,116
22,76
0,0
39,110
13,58
3,35
1,10
16,63
12,56
33,97
20,72
10,49
23,77
0,2
19,70
3,28
40,111
4,36
27,86
1,12
30,91
2,20
26,84
8,45
17,66
38,107
3,30
1,14
24,80
2,22
9,46
14,60
11,52
31,94
6,40
15,61
1,16
25,81
2,24
22,75
29,90
13,57
1,9
18,68
36,104
2,26
20,71
43,118
7,43
0,4
27,85
1,11
16,64
34,100
2,19
37,105
8,44
23,78
41,114
44,119
0,6
1,13
3,32
30,92
5,38
2,21
14,59
32,95
21,74
42,115
38,108
0,8
39,109
28,88
3,34
2,23
12,55
9,47
29,89
35,102
10,48
19,69
0,1
3,27
36,103
26,83
33,98
10,50
43,117
17,65
7,42
0,3
3,29
34,99
40,112
2,18
4,37
24,79
