source,destination
33,91
10,43
17,58
7,35
0,5
24,72
1,15
11,44
31,86
0,7
5,30
1,8
21,66
2,25
11,46
0,0
28,80
3,26
15,55
12,47
1,10
18,60
25,75
32,89
22,69
0,2
13,51
16,56
12,49
1,12
2,20
8,36
33,90
20,65
10,42
23,70
19,63
4,29
27,79
1,14
30,84
26,77
2,22
17,59
24,73
2,24
9,39
14,53
11,45
31,87
6,33
15,54
1,9
25,74
2,17
22,68
29,83
7,34
13,50
0,4
1,11
18,61
2,19
20,64
4,28
27,78
0,6
16,57
1,13
2,21
8,37
23,71
30,85
5,31
2,23
9,38
14,52
32,88
21,67
6,32
0,1
28,81
3,27
2,16
12,48
9,40
29,82
10,41
19,62
0,3
2,18
26,76
