source,destination
2,39
2,48
3,77
0,5
1,15
2,32
2,41
11,108
3,70
2,50
3,79
0,7
4,87
1,8
2,25
2,34
2,43
3,72
0,0
3,81
1,10
12,111
8,98
2,27
2,36
10,104
3,65
2,45
3,74
0,2
3,83
5,89
1,12
2,20
8,100
2,29
3,58
2,38
10,106
3,67
2,47
3,76
6,93
3,85
1,14
2,22
3,51
2,31
9,101
3,60
2,40
11,107
3,69
2,49
3,78
4,86
2,24
3,53
2,33
9,103
3,62
2,42
11,109
3,71
3,80
7,96
4,88
1,9
2,17
2,26
3,55
2,35
3,64
3,73
3,82
0,4
1,11
5,91
2,19
8,99
2,28
3,57
2,37
3,66
3,75
6,92
0,6
1,13
2,21
2,30
3,59
3,68
6,94
2,23
12,110
3,52
9,102
3,61
2,44
7,95
0,1
2,16
12,112
3,54
3,63
10,105
2,46
7,97
0,3
3,84
5,90
2,18
3,56
