source,destination,label
1031,152,False
1393,134,False
1790,145,False
2073,33,False
1163,131,False
712,139,False
499,137,False
1773,144,False
808,20,False
1812,15,False
1729,144,False
1250,63,False
2054,16,False
1273,29,False
1876,15,False
420,3,False
438,136,False
668,40,False
1992,33,False
297,24,False
1171,63,False
899,147,False
1453,47,False
2056,33,False
980,2,False
1517,47,False
1331,131,False
1318,12,False
979,152,False
1851,146,False
2064,148,False
709,140,False
1899,32,False
1575,14,False
1633,65,False
1233,63,False
1834,145,False
2037,16,False
625,54,False
1697,65,False
1498,30,False
365,45,False
616,139,False
1013,150,False
2079,50,False
1702,14,False
686,41,False
1154,63,False
386,136,False
1868,143,False
456,22,False
783,147,False
1780,15,False
513,135,False
1678,48,False
563,62,False
1241,129,False
1301,12,False
1638,140,False
1882,32,False
406,136,False
426,20,False
803,147,False
537,27,False
1016,21,False
1960,33,False
645,5,False
2020,16,False
1858,66,False
1724,143,False
1481,30,False
2062,50,False
304,129,False
1863,15,False
174,117,False
1523,64,False
1074,151,False
1941,16,False
505,25,False
1858,145,False
1543,14,False
1661,48,False
210,131,False
1782,145,False
1983,50,False
1164,46,False
1326,130,False
2047,50,False
288,57,False
704,139,False
1765,144,False
396,35,False
1101,150,False
1772,143,False
1282,130,False
214,2,False
1679,141,False
1841,66,False
1892,143,False
1145,129,False
481,135,False
1542,140,False
462,39,False
871,147,False
878,146,False
1265,129,False
1662,140,False
1786,32,False
1008,149,False
1307,29,False
774,1,False
371,132,False
381,135,False
1644,48,False
1172,128,False
1966,50,False
568,17,False
1036,39,False
757,0,False
241,130,True
1487,47,False
1831,15,False
109,107,False
1889,66,False
419,53,False
634,21,False
263,5,False
1824,66,False
1230,130,False
1359,136,False
2011,33,False
1005,150,False
1796,143,False
1104,60,False
1860,143,False
775,147,False
1949,50,False
505,135,False
513,59,False
902,146,False
248,21,False
716,43,False
1470,47,False
1630,140,False
1032,149,False
1814,15,False
2027,151,False
275,132,False
1275,29,False
233,20,False
432,134,True
412,134,False
339,132,False
802,146,False
809,145,False
1391,47,False
1650,65,False
1994,33,False
299,24,False
182,131,False
1657,139,False
1664,138,False
1455,47,False
1090,151,False
1153,63,False
888,25,False
11,70,True
996,3,False
1915,33,False
812,144,False
190,34,False
599,142,False
405,2,False
1797,15,False
516,9,False
1635,65,False
1715,141,False
176,124,False
1093,150,False
471,6,False
1884,143,False
1308,128,False
1705,139,False
229,130,False
953,17,False
1977,33,False
870,146,False
1654,140,False
1376,64,True
2051,151,False
1000,149,False
830,38,False
941,45,False
370,131,False
610,53,False
770,146,False
1554,65,False
1164,128,False
500,134,False
1561,139,False
897,145,False
1958,150,False
553,28,False
241,54,True
1419,30,False
1618,65,False
41,90,False
1708,138,True
584,18,False
67,85,False
2022,150,False
270,131,False
277,130,False
667,142,False
674,141,False
1181,46,False
1338,135,False
1458,135,False
1002,20,False
1268,12,False
1113,27,False
1522,135,False
1599,48,False
1832,143,False
1943,16,False
725,10,False
1779,66,False
398,35,False
894,146,False
2019,151,False
118,105,False
616,20,False
275,56,False
1155,131,False
801,145,False
864,57,False
493,41,False
972,35,False
1519,136,False
1582,48,False
790,2,False
1926,150,False
22,75,False
1656,138,False
571,142,False
2046,150,False
2053,149,False
301,130,False
570,17,False
199,1,False
698,141,False
1038,39,False
3,70,True
310,8,False
1362,135,False
365,130,False
1426,135,False
1762,66,False
1823,146,False
447,38,False
915,60,False
1212,46,False
201,130,False
208,129,False
1274,29,False
1323,131,False
1333,134,False
1412,13,False
731,27,False
544,61,False
995,53,False
1392,64,False
839,5,False
1697,139,False
2094,150,False
418,53,False
1951,50,False
529,60,False
608,139,False
1550,48,False
73,95,False
235,20,False
889,145,False
1257,29,False
1950,150,False
2096,67,False
1460,13,False
1501,134,False
2014,150,False
824,21,False
907,26,False
453,5,False
666,141,False
659,142,False
1063,152,False
1727,146,False
55,82,True
1155,63,False
1730,66,False
330,26,False
519,9,False
1514,135,False
1781,15,False
1640,31,False
1984,148,False
563,137,False
566,141,False
573,140,False
313,25,False
963,152,False
296,129,False
875,24,False
693,140,False
1302,12,False
1357,134,False
1377,134,True
1754,145,False
50,87,False
1818,145,False
1079,8,False
1093,9,False
1820,49,False
707,142,False
1223,12,False
658,56,False
873,24,False
766,34,False
473,135,True
1628,138,False
2025,149,False
1147,131,False
643,55,False
1692,138,False
2000,67,False
2089,149,False
1047,6,False
1764,15,False
337,130,False
1403,30,False
626,54,False
2045,149,False
366,45,False
472,23,True
754,141,False
1815,146,False
1432,133,False
1952,148,False
140,112,False
1206,12,False
200,129,False
1195,131,False
597,140,False
1324,46,False
994,151,False
1496,133,False
1315,131,False
661,6,False
264,129,False
72,93,False
661,140,False
1058,151,False
1722,145,False
1445,134,False
580,139,False
1452,133,False
1842,145,False
323,59,False
1849,144,False
538,27,False
1386,30,False
1925,16,False
1504,64,False
431,137,False
1222,130,False
558,136,False
306,58,False
1619,141,False
2086,150,False
997,150,False
932,144,False
1993,149,False
883,58,False
5,78,False
1189,12,False
866,57,False
412,36,False
495,41,False
880,58,False
710,9,False
974,35,False
1493,134,False
1890,145,False
1055,152,False
1908,16,False
1369,30,False
404,134,False
1228,46,False
1903,146,False
1400,133,False
1069,41,False
1292,46,False
1520,133,False
955,152,False
962,151,False
685,140,False
