index,is_in_good_operators
0,False
1,True
2,False
3,True
4,False
5,True
6,False
7,True
8,True
9,True
10,True
11,False
12,False
13,False
14,False
15,False
16,False
17,True
18,False
19,True
20,False
21,True
22,True
23,False
24,False
25,False
26,False
27,True
28,True
29,False
30,False
31,False
32,True
33,False
34,False
35,False
36,False
37,False
38,False
39,True
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,True
48,False
49,True
50,True
51,False
52,False
53,False
54,True
55,False
56,False
57,True
58,True
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,True
67,False
68,False
69,False
70,False
71,False
