source,destination
1,31
1,40
2,48
3,77
2,57
0,5
3,86
2,66
0,14
4,94
4,103
1,24
1,33
1,42
3,70
2,50
3,79
2,59
0,7
3,88
2,68
0,16
4,96
4,105
1,26
1,35
1,44
3,72
2,52
0,0
3,81
2,61
0,9
6,116
4,98
4,107
1,28
1,37
3,74
2,54
0,2
3,83
4,91
6,118
4,100
4,109
1,30
1,39
2,47
3,76
2,56
3,85
4,93
6,120
4,102
1,23
1,32
5,112
3,69
2,49
3,78
3,87
4,95
4,104
0,18
1,25
5,114
3,71
3,80
3,89
2,63
0,11
4,97
4,106
0,20
3,73
3,82
4,90
0,4
2,65
0,13
4,99
0,22
1,41
3,75
2,58
0,6
4,92
2,67
0,15
5,111
1,34
1,43
2,51
2,60
0,8
0,17
5,113
1,27
1,36
1,45
2,53
0,1
2,62
0,10
0,19
6,117
4,108
5,115
1,29
1,38
2,46
2,55
0,3
3,84
2,64
0,12
0,21
6,119
4,101
4,110
