source,destination
27,105
18,81
27,114
25,96
28,122
9,63
28,131
0,5
22,90
28,140
3,31
6,57
4,39
13,72
1,15
16,77
27,107
27,116
28,124
20,86
28,133
0,7
29,162
23,91
28,142
3,33
4,41
1,17
27,100
2,25
27,109
27,118
28,126
0,0
29,155
28,135
17,80
0,9
29,164
28,144
3,35
1,10
7,60
4,43
1,19
27,102
2,27
24,94
27,111
5,53
27,120
8,61
29,148
28,128
14,74
0,2
29,157
28,137
29,166
3,37
1,12
4,45
15,75
2,20
27,104
2,29
27,113
25,95
5,55
12,70
29,150
28,130
22,89
29,159
28,139
11,68
3,30
13,71
1,14
19,84
4,47
2,22
27,106
5,48
18,82
27,115
28,123
20,85
29,152
9,64
26,98
28,132
29,161
10,65
6,58
4,40
1,16
27,99
16,78
2,24
27,108
5,50
27,117
29,145
28,125
29,154
28,134
29,163
23,92
7,59
1,18
27,101
2,26
27,110
5,52
29,147
28,127
14,73
21,88
29,156
29,165
0,4
1,11
27,103
2,28
5,54
12,69
29,149
29,158
0,6
28,141
1,13
3,32
19,83
2,21
5,56
29,151
26,97
29,160
17,79
0,8
28,143
3,34
2,23
4,42
5,49
24,93
27,119
29,153
0,1
10,66
28,136
3,36
4,44
5,51
27,112
29,146
21,87
27,121
8,62
28,129
0,3
28,138
11,67
29,167
3,38
4,46
15,76
