source,destination
1,31
6,82
2,39
2,48
2,57
0,5
2,66
12,98
9,90
1,15
1,24
1,33
7,83
2,41
2,50
2,59
2,68
12,100
1,8
1,17
1,26
10,93
1,35
7,85
2,43
3,72
2,52
0,0
2,61
5,78
1,10
1,19
1,28
1,37
2,45
2,54
0,2
1,12
1,21
1,30
11,96
2,47
2,56
4,75
1,14
1,23
1,32
2,40
2,49
12,99
1,7
2,70
1,16
8,86
1,25
10,92
2,42
3,71
5,77
1,9
2,63
1,18
8,88
10,94
6,81
3,73
0,4
1,11
2,65
1,20
9,89
11,95
4,74
2,58
0,6
1,13
2,67
9,91
11,97
1,34
7,84
4,76
2,51
2,60
2,69
1,27
1,36
2,44
2,53
0,1
2,62
5,79
8,87
1,29
6,80
1,38
2,46
2,55
0,3
2,64
1,22
