0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
12,0,24
12,1,25
13,0,26
13,1,27
14,0,28
14,1,29
15,0,30
15,1,31
15,2,32
15,3,33
15,4,34
15,5,35
15,6,36
15,7,37
15,8,38
15,9,39
15,10,40
15,11,41
15,12,42
15,13,43
15,14,44
16,0,45
16,1,46
16,2,47
16,3,48
16,4,49
16,5,50
16,6,51
16,7,52
16,8,53
16,9,54
16,10,55
16,11,56
16,12,57
16,13,58
16,14,59
17,0,60
17,1,61
17,2,62
17,3,63
17,4,64
17,5,65
17,6,66
17,7,67
17,8,68
17,9,69
17,10,70
17,11,71
17,12,72
17,13,73
17,14,74
18,0,75
18,1,76
18,2,77
18,3,78
18,4,79
18,5,80
18,6,81
18,7,82
18,8,83
18,9,84
18,10,85
18,11,86
18,12,87
18,13,88
18,14,89
19,0,90
19,1,91
19,2,92
19,3,93
19,4,94
19,5,95
19,6,96
19,7,97
19,8,98
19,9,99
19,10,100
19,11,101
19,12,102
19,13,103
19,14,104
20,0,105
20,1,106
20,2,107
20,3,108
20,4,109
20,5,110
20,6,111
20,7,112
20,8,113
20,9,114
20,10,115
20,11,116
20,12,117
20,13,118
20,14,119
21,0,120
21,1,121
21,2,122
21,3,123
21,4,124
21,5,125
21,6,126
21,7,127
21,8,128
21,9,129
21,10,130
21,11,131
21,12,132
21,13,133
21,14,134
22,0,135
22,1,136
22,2,137
22,3,138
22,4,139
22,5,140
22,6,141
22,7,142
22,8,143
22,9,144
22,10,145
22,11,146
22,12,147
22,13,148
22,14,149
23,0,150
23,1,151
23,2,152
23,3,153
23,4,154
23,5,155
23,6,156
23,7,157
23,8,158
23,9,159
23,10,160
23,11,161
23,12,162
23,13,163
23,14,164
24,0,165
24,1,166
24,2,167
24,3,168
24,4,169
24,5,170
24,6,171
24,7,172
24,8,173
24,9,174
24,10,175
24,11,176
24,12,177
24,13,178
24,14,179
25,0,180
25,1,181
25,2,182
25,3,183
25,4,184
25,5,185
25,6,186
25,7,187
25,8,188
25,9,189
25,10,190
25,11,191
25,12,192
25,13,193
25,14,194
26,0,195
26,1,196
26,2,197
26,3,198
26,4,199
26,5,200
26,6,201
26,7,202
26,8,203
26,9,204
26,10,205
26,11,206
26,12,207
26,13,208
26,14,209
27,0,210
27,1,211
27,2,212
27,3,213
27,4,214
27,5,215
27,6,216
27,7,217
27,8,218
27,9,219
27,10,220
27,11,221
27,12,222
27,13,223
27,14,224
28,0,225
28,1,226
28,2,227
28,3,228
28,4,229
28,5,230
28,6,231
28,7,232
28,8,233
28,9,234
28,10,235
28,11,236
28,12,237
28,13,238
28,14,239
