source,destination
10,34
18,81
7,26
45,147
17,76
5,19
29,114
15,60
14,49
46,148
52,161
10,36
18,83
13,44
36,128
25,107
17,78
53,162
22,101
15,62
43,142
14,51
16,70
50,157
34,124
18,85
0,0
57,171
20,97
15,55
23,102
41,138
16,72
27,111
11,39
18,87
30,116
48,152
3,10
37,131
0,2
21,98
54,165
15,57
1,3
16,65
38,132
8,27
55,166
44,145
19,91
18,80
28,112
3,12
45,146
17,75
5,18
32,121
12,42
1,5
15,59
35,126
42,141
16,67
8,29
19,93
52,160
10,35
18,82
39,135
6,22
25,106
49,155
4,13
13,46
33,122
29,115
15,61
2,6
16,69
50,156
56,169
19,95
10,37
14,53
40,136
36,129
4,15
57,170
20,96
26,109
15,63
47,150
2,8
43,143
16,71
19,88
9,32
27,110
11,38
34,125
51,159
37,130
7,25
24,105
15,56
41,139
16,64
44,144
16,73
19,90
31,119
14,48
11,40
31,118
48,153
3,11
13,43
32,120
21,99
15,58
1,4
17,77
5,20
42,140
16,66
22,100
8,28
55,167
19,92
14,50
39,134
28,113
46,149
6,21
18,84
49,154
13,45
17,79
35,127
53,163
16,68
8,30
56,168
19,94
14,52
6,23
18,86
4,14
26,108
33,123
0,1
2,7
54,164
23,103
9,31
14,54
51,158
40,137
7,24
24,104
4,16
30,117
17,74
5,17
47,151
2,9
12,41
19,89
9,33
14,47
38,133
