source,destination
4,55
7,81
10,98
2,39
5,65
0,5
8,82
9,90
12,107
1,15
3,49
6,66
1,24
4,57
7,74
2,32
2,41
0,7
3,42
9,92
12,109
1,17
6,68
4,50
14,115
1,26
7,76
2,34
11,101
5,60
0,0
0,9
3,44
6,70
1,19
4,52
7,78
10,95
2,36
11,103
5,62
0,2
1,21
4,54
2,29
7,80
10,97
2,38
5,64
12,106
1,14
8,84
1,23
2,31
10,99
2,40
13,110
1,22
1,16
8,86
1,25
7,75
9,94
2,33
11,100
14,117
5,59
13,112
0,11
1,18
8,88
3,46
6,72
2,35
11,102
14,119
5,61
13,114
0,4
0,13
1,20
3,48
2,28
10,96
2,37
4,56
11,104
5,63
0,6
8,83
9,91
12,108
6,67
2,30
0,8
8,85
3,43
9,93
6,69
4,51
14,116
1,27
5,58
7,77
13,111
0,1
0,10
8,87
3,45
6,71
4,53
14,118
7,79
13,113
0,3
0,12
8,89
12,105
3,47
6,73
