source,destination
24,88
24,97
25,105
25,114
0,5
19,73
27,141
3,31
26,124
1,15
26,133
24,90
24,99
10,54
25,107
17,69
25,116
0,7
3,24
4,32
1,8
5,39
26,126
26,135
24,83
24,92
8,50
25,109
0,0
25,118
3,26
4,34
15,64
1,10
26,128
27,157
26,137
24,85
24,94
25,102
22,78
25,111
11,57
0,2
3,28
13,60
4,36
26,121
1,12
27,150
26,130
2,20
18,71
24,87
24,96
20,74
9,53
25,104
3,30
6,47
27,143
4,38
26,123
1,14
16,67
26,132
27,152
2,22
24,89
25,106
17,68
23,81
7,48
27,145
26,125
27,154
26,134
24,82
5,41
14,62
21,77
3,25
4,33
1,9
27,147
26,127
27,156
2,17
5,43
12,58
25,113
0,4
4,35
19,72
26,120
1,11
27,140
26,129
27,149
2,19
5,45
9,52
24,98
6,46
13,61
25,115
0,6
26,122
27,142
1,13
16,66
27,151
2,21
20,75
24,91
24,100
23,80
10,55
25,108
25,117
27,144
27,153
2,23
5,40
26,136
24,84
21,76
24,93
8,51
25,101
25,110
11,56
0,1
7,49
25,119
3,27
27,146
27,155
2,16
15,65
5,42
18,70
24,86
26,138
14,63
24,95
25,103
22,79
25,112
0,3
27,139
3,29
27,148
2,18
4,37
5,44
26,131
12,59
