index,is_init,is_goal
0,False,False
1,False,False
2,False,False
3,False,False
4,True,False
5,True,False
6,False,False
7,False,False
8,False,False
9,False,True
10,False,False
11,False,False
12,False,False
13,False,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,True,False
24,False,False
25,True,False
26,False,False
27,True,False
28,False,False
29,True,False
30,True,False
31,False,False
32,False,False
33,True,False
