source,destination
4,64
2,39
5,74
0,5
1,15
3,49
1,24
4,57
2,32
4,66
7,83
2,41
0,7
3,42
9,92
1,17
1,26
6,77
4,59
2,34
7,85
0,0
0,9
3,44
1,19
4,61
10,95
2,36
7,87
5,71
0,2
1,21
8,91
2,29
10,97
2,38
5,73
1,14
1,23
3,51
2,31
7,82
2,40
4,68
5,75
1,16
1,25
9,94
3,53
2,33
6,79
0,11
1,18
8,88
3,46
3,55
2,35
6,81
4,63
5,70
0,4
0,13
1,20
8,90
3,48
2,28
10,96
2,37
4,56
4,65
0,6
3,50
2,30
6,76
4,58
4,67
7,84
0,8
3,43
9,93
3,52
1,27
6,78
4,60
4,69
7,86
0,1
0,10
3,45
3,54
6,80
4,62
5,72
0,3
0,12
8,89
3,47
1,22
