source,destination
89,187
52,113
15,39
59,128
39,88
25,59
93,196
5,19
12,34
2,11
77,163
22,53
66,142
84,178
29,68
87,183
50,109
13,35
19,48
73,156
3,15
36,82
91,192
94,197
57,123
20,49
9,28
1,8
26,62
80,170
10,29
43,96
98,206
17,44
101,211
64,137
27,63
71,152
16,42
34,78
0,0
37,83
88,186
24,58
78,166
8,25
23,56
41,92
44,97
62,133
7,23
95,200
31,72
79,167
85,180
0,2
30,70
4,18
48,106
69,147
14,37
32,73
21,52
86,181
42,93
75,160
55,120
11,32
59,127
76,161
39,87
83,176
28,66
46,102
93,195
49,107
67,143
12,33
82,174
100,210
18,46
1,5
66,141
84,177
90,190
2,13
35,80
53,116
56,121
74,157
19,47
63,136
89,188
6,22
73,155
91,191
97,204
60,130
81,171
26,61
1,7
70,150
33,76
77,164
80,169
98,205
54,117
87,184
17,43
71,151
51,111
40,90
58,126
3,16
61,131
94,198
24,57
86,182
1,9
78,165
96,201
47,104
65,140
10,30
68,145
101,212
31,71
38,86
85,179
92,194
4,17
72,154
0,4
45,100
2,10
8,26
99,208
11,31
29,67
62,134
83,175
46,101
52,114
15,40
18,45
36,81
69,148
25,60
5,20
90,189
2,12
53,115
9,27
42,94
22,54
63,135
43,95
76,162
6,21
50,110
13,36
97,203
60,129
16,41
34,77
49,108
67,144
1,6
70,149
33,75
88,185
57,124
2,14
20,50
23,55
41,91
56,122
74,158
95,199
40,89
58,125
64,138
27,64
0,1
30,69
48,105
37,84
81,172
47,103
65,139
21,51
54,118
75,159
38,85
55,119
44,98
51,112
7,24
92,193
72,153
28,65
61,132
79,168
0,3
82,173
100,209
45,99
96,202
14,38
32,74
99,207
35,79
68,146
