index,is_in_good_operators
0,True
1,True
2,False
3,False
4,False
5,False
6,False
7,False
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,False
17,False
18,False
19,False
20,False
21,False
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,False
31,False
32,False
33,False
34,False
35,False
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,False
45,False
46,False
47,False
48,False
49,False
50,True
51,True
52,True
53,True
54,True
55,True
56,True
57,True
58,False
59,True
60,False
61,False
62,True
63,False
64,False
65,True
66,False
67,False
68,True
69,False
70,False
71,True
72,False
73,False
74,True
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,True
133,True
134,True
135,True
136,True
137,True
138,True
139,True
140,True
141,True
142,True
143,True
144,True
145,True
146,True
147,True
148,True
149,True
150,True
151,True
152,True
153,True
154,True
155,True
156,True
157,True
158,True
159,True
160,True
161,True
162,True
163,True
164,True
165,True
166,True
167,True
168,True
169,True
170,True
171,True
172,True
173,True
174,True
175,True
176,True
177,True
178,True
179,True
180,True
181,True
182,True
183,True
184,False
185,False
186,False
187,False
188,False
189,True
190,False
191,True
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,True
210,False
211,True
212,False
213,False
214,False
215,False
216,False
217,True
218,False
219,True
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,False
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
262,False
263,False
264,False
265,False
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,False
284,False
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,False
294,False
295,False
296,True
297,False
298,True
299,False
300,True
301,False
302,True
303,False
304,True
305,False
306,True
307,False
308,True
309,False
310,True
311,False
312,True
313,False
314,True
315,False
316,True
317,False
318,True
319,False
320,True
321,False
322,True
323,False
324,True
325,False
326,True
327,False
328,True
329,False
330,True
331,False
332,True
333,False
334,True
335,False
336,True
337,False
338,True
339,False
340,True
341,False
342,True
343,False
344,True
345,False
346,True
347,False
348,True
349,False
350,True
351,False
352,True
353,False
354,True
355,False
356,True
357,False
358,True
359,False
360,False
361,True
362,False
363,True
364,False
365,True
366,False
367,True
368,False
369,True
370,False
371,True
372,False
373,True
374,False
375,True
376,False
377,True
378,False
379,True
380,False
381,True
382,False
383,True
384,False
385,True
386,False
387,True
388,False
389,True
390,False
391,True
392,False
393,True
394,False
395,True
396,False
397,True
398,False
399,True
400,False
401,True
402,False
403,True
404,False
405,True
406,False
407,True
408,False
409,True
410,False
411,True
412,False
413,True
414,False
415,True
416,False
417,True
418,False
419,True
420,False
421,True
422,False
423,True
424,True
425,True
426,False
427,False
428,False
429,False
430,False
431,False
432,True
433,True
434,False
435,False
436,False
437,False
438,False
439,False
440,True
441,True
442,False
443,False
444,False
445,False
446,False
447,False
448,True
449,True
450,False
451,False
452,False
453,False
454,False
455,False
456,True
457,True
458,True
459,True
460,True
461,True
