source,destination
10,34
27,68
3,13
30,73
37,88
2,11
21,55
44,102
7,28
28,69
3,15
46,105
5,21
45,103
1,8
14,42
32,78
35,83
42,98
39,92
0,0
5,23
12,38
33,79
19,52
40,93
0,2
4,18
26,66
10,33
17,48
38,89
34,82
37,87
24,62
1,5
8,29
41,96
44,101
31,76
3,14
15,43
1,7
25,63
32,77
42,97
22,57
11,36
29,72
6,24
39,91
13,39
46,106
3,16
12,37
18,50
36,86
1,9
20,53
9,32
19,51
43,100
6,26
4,17
27,67
16,46
0,4
26,65
2,10
33,80
17,47
23,60
7,27
40,94
4,19
24,61
30,74
5,20
2,12
14,41
21,56
31,75
38,90
28,70
1,6
5,22
45,104
8,30
11,35
29,71
35,84
15,44
0,1
18,49
36,85
25,64
9,31
22,58
43,99
6,25
13,40
16,45
34,81
41,95
0,3
20,54
23,59
