source,destination
4,55
7,90
5,65
0,5
3,40
1,15
4,48
9,99
6,75
4,57
2,32
7,83
5,67
0,7
3,42
1,17
4,50
6,77
8,96
2,25
4,59
2,34
7,85
5,60
5,69
0,0
0,9
3,44
1,19
4,52
2,27
7,87
5,62
5,71
0,2
3,37
1,12
1,21
4,54
2,29
5,64
1,14
1,23
8,93
2,31
7,82
9,101
5,66
1,22
1,16
8,95
2,24
2,33
6,79
5,68
0,11
1,18
3,46
2,26
6,72
2,35
6,81
5,61
5,70
7,89
0,4
1,20
3,39
2,28
9,98
6,74
4,56
5,63
7,91
0,6
1,13
3,41
8,92
2,30
4,49
9,100
6,76
4,58
7,84
0,8
3,43
8,94
4,51
6,78
7,86
0,1
0,10
3,36
3,45
4,53
6,80
7,88
0,3
3,38
3,47
9,97
6,73
