source,destination
6,91
2,39
3,77
5,83
2,11
3,49
2,32
2,41
10,109
3,70
5,85
1,8
2,25
2,34
2,43
7,94
10,111
3,72
0,0
5,87
3,44
8,98
2,27
2,36
9,106
3,65
3,74
0,2
4,82
2,20
8,100
2,29
3,58
2,38
3,67
3,76
1,5
2,13
2,22
3,51
2,31
8,102
3,60
2,40
10,108
3,69
5,84
1,7
2,15
2,24
3,53
2,33
9,103
3,62
2,42
3,71
6,88
4,79
7,96
1,9
2,17
3,46
2,26
3,55
2,35
9,105
3,64
3,73
6,90
4,81
0,4
2,10
2,19
3,48
2,28
8,99
3,57
2,37
9,107
3,66
3,75
6,92
2,12
2,21
3,50
2,30
8,101
3,59
3,68
7,93
10,110
1,6
5,86
2,14
2,23
3,52
3,61
4,78
7,95
10,112
0,1
2,16
3,45
3,54
9,104
3,63
6,89
4,80
7,97
0,3
2,18
3,47
3,56
