source,destination
4,55
4,64
6,91
10,107
5,74
5,83
3,40
1,15
3,49
4,57
6,84
8,103
2,32
4,66
11,108
7,101
5,76
1,8
3,42
1,17
2,25
4,59
2,34
5,69
0,0
6,98
5,78
1,10
3,44
12,111
1,19
4,52
2,27
4,61
5,71
0,2
5,80
3,37
1,12
2,20
4,54
2,29
10,106
6,93
5,73
5,82
1,5
1,14
2,22
3,51
2,31
8,102
6,86
6,95
5,75
1,7
1,16
2,24
2,33
11,109
6,88
5,68
6,97
5,77
13,112
1,9
1,18
3,46
2,26
2,35
9,105
4,63
6,90
5,70
6,99
1,11
3,39
3,48
2,28
4,56
4,65
6,92
7,100
1,4
1,13
3,41
2,21
3,50
2,30
4,58
6,85
4,67
6,94
1,6
3,43
2,23
12,110
4,60
6,87
6,96
0,1
5,79
3,36
3,45
4,53
9,104
4,62
6,89
13,113
5,72
0,3
5,81
3,38
3,47
