index,is_init,is_goal
0,False,False
1,False,False
2,False,False
3,True,False
4,False,False
5,False,False
6,False,False
7,False,False
8,False,False
9,True,False
10,False,False
11,False,False
12,False,False
13,False,False
14,False,False
15,True,False
16,False,False
17,False,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,False,False
24,False,False
25,False,False
26,False,False
27,False,False
28,False,False
29,False,False
30,True,False
31,False,False
32,False,False
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,True,False
39,False,False
40,False,False
41,False,False
42,False,False
43,True,False
44,False,False
45,False,False
46,False,False
47,False,False
48,False,False
49,True,False
50,False,False
51,False,False
52,False,False
53,False,False
54,False,False
55,False,False
56,False,False
57,True,False
58,False,False
59,False,False
60,False,False
61,False,False
62,True,False
63,False,False
64,False,False
65,False,False
66,False,False
67,False,False
68,False,False
69,False,False
70,True,False
71,False,False
72,False,False
73,False,False
74,False,False
75,False,False
76,False,False
77,False,False
78,True,False
79,False,False
80,False,False
81,False,False
82,False,False
83,False,False
84,False,False
85,False,False
86,True,False
87,False,False
88,False,False
89,False,False
90,False,False
91,False,False
92,False,False
93,False,False
94,True,False
95,False,False
96,True,False
97,False,False
98,True,False
99,False,False
100,True,False
101,False,False
102,False,False
103,True,False
104,False,False
105,True,False
106,False,False
107,True,False
108,False,False
109,True,False
110,False,False
111,True,False
112,False,False
113,True,False
114,False,True
115,True,False
116,False,False
117,True,False
118,False,False
119,True,False
120,False,True
121,True,False
122,False,False
123,True,False
124,False,False
125,True,False
126,False,False
127,True,False
128,False,True
129,True,False
130,False,True
131,True,False
132,False,False
133,True,False
134,False,False
135,True,False
136,False,False
137,True,False
138,False,True
139,True,False
140,False,False
141,True,False
142,True,False
143,False,False
144,True,False
145,False,False
146,True,False
147,False,False
148,True,False
149,False,False
150,True,False
151,False,False
152,True,False
153,False,False
154,True,False
155,False,False
156,False,False
157,True,False
158,False,False
159,True,False
160,False,False
161,True,False
162,False,False
163,True,False
164,False,False
165,True,False
166,False,False
167,True,False
168,False,False
169,True,False
170,False,False
171,True,False
172,False,False
173,True,False
174,False,False
175,True,False
176,False,False
177,True,False
178,False,False
179,True,False
180,False,False
181,True,False
182,False,False
183,True,False
184,False,False
185,True,False
186,False,False
187,True,False
188,False,False
189,True,False
190,False,False
191,True,False
192,False,False
193,True,False
194,False,False
195,True,False
196,False,False
197,True,False
198,False,False
199,True,False
200,False,False
201,True,False
202,False,False
203,True,False
