source,destination,label
476,108,False
376,207,False
345,105,False
253,145,True
550,55,False
560,145,False
375,145,False
118,31,False
529,43,False
351,70,False
428,55,False
31,178,False
346,181,False
168,46,False
495,146,False
655,64,False
137,106,False
614,93,False
449,18,False
628,32,False
374,9,False
487,110,False
405,102,False
189,9,False
474,1,True
532,102,False
456,71,False
158,157,False
211,13,False
247,5,True
154,3,False
423,24,False
683,96,False
92,104,False
337,34,False
203,111,False
404,16,False
297,54,False
391,31,False
456,22,False
570,145,False
399,146,False
526,145,False
306,11,False
376,84,False
397,146,False
426,145,False
685,142,True
241,149,True
341,46,False
301,66,False
79,15,False
634,40,False
567,146,False
347,145,False
496,110,False
192,76,False
417,47,False
245,145,True
591,79,True
41,8,False
396,35,False
502,147,False
289,145,False
473,20,False
490,91,True
623,110,False
429,104,False
613,20,True
227,112,False
281,109,False
492,145,True
262,13,False
589,79,True
110,110,False
180,183,False
394,20,False
539,102,False
330,11,False
155,101,False
276,64,False
514,20,False
334,215,False
390,100,False
639,44,False
259,197,False
387,100,False
524,102,False
600,24,False
577,146,False
380,111,False
406,147,False
319,103,False
313,145,False
349,9,False
473,1,False
562,145,False
74,143,True
325,68,False
305,109,False
267,151,False
433,146,False
440,145,False
421,49,False
583,24,False
288,30,False
482,99,False
215,116,False
329,80,False
601,146,False
324,107,False
156,3,False
305,11,False
343,103,False
674,111,False
293,5,False
397,100,False
497,1,False
14,162,False
94,104,False
188,9,False
484,16,False
447,65,False
536,47,False
426,53,False
178,7,False
411,102,False
464,145,False
531,102,False
201,207,False
528,145,False
482,1,False
94,55,False
621,97,False
381,13,False
177,179,False
378,84,False
569,67,False
622,110,False
243,149,True
477,147,False
480,1,False
467,16,False
287,211,False
192,109,False
569,146,False
492,99,True
533,20,False
275,105,False
401,1,False
465,1,False
661,107,False
440,147,False
553,20,False
398,35,False
580,106,False
596,145,False
431,104,False
425,146,False
432,145,False
683,111,False
353,82,False
494,145,True
295,165,False
285,13,False
472,20,True
323,105,False
561,61,False
8,2,False
483,85,False
616,145,False
192,11,False
405,147,False
157,101,False
278,64,False
125,45,False
292,165,False
384,1,False
294,103,False
63,12,False
448,1,False
380,144,False
357,94,False
440,99,False
555,104,False
164,42,False
489,1,False
282,76,False
210,96,False
382,111,False
195,11,True
500,145,False
388,147,False
315,145,False
106,79,False
624,28,False
66,12,True
279,107,False
327,68,False
431,1,False
307,109,False
239,140,True
521,24,False
436,59,False
391,146,False
402,37,False
423,99,False
154,153,False
280,11,False
318,103,False
557,22,False
614,110,False
169,5,False
566,16,False
438,104,False
464,99,False
326,144,False
78,98,False
586,16,False
34,182,False
295,42,False
432,147,False
124,43,False
572,106,False
356,13,False
346,144,False
375,9,False
499,1,False
588,145,False
316,167,False
486,16,False
623,146,False
284,111,False
455,1,False
466,145,False
587,108,False
505,100,False
533,102,False
159,157,False
623,97,False
172,105,False
360,159,False
415,147,False
320,179,False
405,16,False
459,147,False
432,99,False
119,100,False
294,144,False
186,191,False
494,99,True
350,107,False
403,1,False
551,146,False
380,13,False
291,3,False
555,57,False
527,146,False
319,5,False
454,69,False
534,45,False
23,170,False
645,52,False
395,99,False
172,7,False
230,136,False
554,145,False
462,106,False
142,108,False
628,101,False
454,20,False
10,2,False
407,147,False
217,118,True
386,1,False
500,99,False
0,0,True
650,105,False
32,6,False
228,112,False
318,144,False
470,79,True
181,105,False
540,24,False
64,212,False
382,144,False
420,102,False
560,61,False
296,7,False
557,104,False
256,74,False
409,18,False
491,1,False
260,144,False
197,11,True
390,147,False
344,181,False
429,18,False
458,145,False
483,99,False
311,13,False
129,104,False
523,24,False
479,108,False
260,86,False
108,108,False
343,169,False
179,7,False
412,102,False
440,104,False
524,16,False
466,99,False
422,49,False
273,175,False
543,146,False
162,40,False
402,100,False
401,37,False
284,144,False
478,22,False
201,11,False
424,16,False
414,147,False
348,144,False
561,146,False
387,99,False
474,81,True
393,1,False
185,107,False
286,111,False
457,1,False
546,145,False
