source,destination
4,55
7,72
13,106
5,65
0,5
8,82
3,40
1,15
6,66
4,48
14,113
4,57
7,74
10,91
2,32
13,108
0,7
15,117
3,42
1,17
6,68
4,50
14,115
2,25
4,59
7,76
10,93
2,34
5,60
0,0
0,9
9,85
12,102
15,119
3,44
6,70
1,19
4,52
2,27
10,95
5,62
0,2
3,37
12,104
1,12
1,21
4,54
2,29
11,96
5,64
16,122
1,14
1,23
7,73
10,90
2,31
11,98
13,110
15,116
16,124
1,16
7,75
2,24
10,92
2,33
11,100
12,101
15,118
0,11
8,79
1,18
9,87
3,46
2,26
10,94
2,35
5,61
0,4
15,120
8,81
1,20
3,39
9,89
12,105
2,28
14,112
4,56
5,63
13,107
0,6
16,121
1,13
8,83
3,41
6,67
2,30
4,49
11,97
14,114
4,58
13,109
0,8
16,123
9,84
3,43
6,69
4,51
11,99
7,77
0,1
0,10
8,78
16,125
3,36
9,86
12,103
3,45
6,71
4,53
0,3
8,80
3,38
9,88
3,47
14,111
1,22
