source,destination
1,31
1,40
2,48
8,128
2,57
2,66
3,95
2,75
6,112
1,15
1,24
1,33
1,42
2,50
8,130
2,59
2,68
6,114
1,8
4,96
5,103
1,17
7,122
1,26
1,35
1,44
2,52
0,0
2,61
3,90
6,116
1,10
4,98
1,19
1,28
1,37
1,46
8,125
2,54
0,2
3,92
1,12
4,100
7,117
1,21
1,30
2,84
1,39
2,47
8,127
2,56
3,94
6,111
1,5
1,14
4,102
7,119
1,23
2,77
1,32
2,86
2,49
6,113
1,7
2,70
1,16
7,121
1,25
2,79
2,88
5,105
3,89
6,115
1,9
2,63
4,97
1,18
2,72
7,123
2,81
5,107
0,4
1,11
2,65
4,99
1,20
2,74
2,83
5,109
1,41
6,110
8,129
2,58
1,13
2,67
7,118
2,76
2,85
1,34
1,43
2,51
1,6
2,60
2,69
7,120
2,78
2,87
5,104
1,27
1,36
1,45
8,124
2,53
0,1
2,62
3,91
2,71
2,80
5,106
1,29
1,38
8,126
2,55
0,3
2,64
3,93
2,73
2,82
4,101
5,108
1,22
