index,is_in_good_operators
0,True
1,False
2,False
3,True
4,True
5,False
6,True
7,False
8,False
9,True
10,True
11,False
12,True
13,False
14,False
15,True
16,True
17,False
18,False
19,False
20,False
21,False
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,True
43,True
44,True
45,True
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,True
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,True
75,True
76,True
77,True
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,True
95,True
96,True
97,True
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,True
107,True
108,True
109,True
110,True
111,True
112,True
113,True
114,True
115,True
116,True
117,True
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,True
127,True
128,True
129,True
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,True
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,True
159,True
160,True
161,True
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,True
179,True
180,True
181,True
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,True
191,True
192,True
193,True
194,True
195,True
196,True
197,True
198,True
199,True
200,True
201,True
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,True
211,True
212,True
213,True
214,False
215,False
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,False
228,False
229,False
230,False
231,True
232,True
233,True
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,True
245,True
246,False
247,False
248,False
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
262,False
263,False
264,True
265,True
266,False
267,False
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,False
279,False
280,False
281,False
282,False
283,False
284,False
285,False
286,True
287,True
288,True
289,True
290,False
291,False
292,False
293,False
294,False
295,False
296,False
297,False
298,False
299,False
300,True
301,True
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,False
319,False
320,True
321,True
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,True
331,True
332,True
333,True
334,True
335,True
336,True
337,True
338,True
339,True
340,True
341,True
342,False
343,False
344,False
345,False
346,False
347,False
348,False
349,False
350,True
351,True
352,True
353,True
354,False
355,False
356,False
357,False
358,False
359,False
360,False
361,False
362,False
363,False
364,False
365,False
366,False
367,False
368,False
369,False
370,True
371,True
372,True
373,True
374,False
375,False
376,False
377,False
378,False
379,False
380,False
381,False
382,False
383,False
384,True
385,True
386,False
387,False
388,False
389,False
390,False
391,False
392,False
393,False
394,False
395,False
396,False
397,False
398,False
399,False
400,False
401,False
402,False
403,False
404,True
405,True
406,False
407,False
408,False
409,False
410,False
411,False
412,False
413,False
414,True
415,True
416,True
417,True
418,True
419,True
420,True
421,True
422,True
423,True
424,True
425,True
426,False
427,False
428,False
429,False
430,False
431,False
432,False
433,False
434,True
435,True
436,True
437,True
438,False
439,False
440,False
441,False
442,False
443,False
444,False
445,False
446,False
447,False
448,False
449,False
450,False
451,False
452,False
453,False
454,True
455,True
456,True
457,True
458,False
459,False
460,False
461,False
462,False
463,False
464,False
465,False
466,False
467,True
468,True
469,True
470,False
471,False
472,False
473,False
474,False
475,False
476,False
477,False
478,False
479,False
480,False
481,False
482,False
483,False
484,False
485,False
486,False
487,True
488,True
489,True
490,False
491,False
492,False
493,False
494,False
495,False
496,False
497,False
498,True
499,True
500,True
501,True
502,True
503,True
504,True
505,True
506,True
507,True
508,True
509,True
510,False
511,False
512,False
513,False
514,False
515,False
516,False
517,False
518,True
519,True
520,True
521,True
