source,destination
18,72
24,106
24,115
0,5
3,22
19,73
25,123
4,30
23,98
25,132
5,37
24,108
17,69
3,24
6,41
23,91
25,125
4,32
1,8
24,101
10,56
0,0
23,84
3,26
6,43
23,93
1,10
8,52
11,57
0,2
23,86
4,27
23,95
15,66
1,12
2,20
18,71
9,53
22,80
3,21
23,88
24,117
4,29
7,46
13,62
23,97
16,67
25,134
20,76
23,81
3,23
6,40
23,90
24,110
4,31
7,48
23,99
1,7
25,127
2,15
25,136
21,77
24,103
23,83
3,25
6,42
23,92
24,112
7,50
25,120
1,9
25,129
2,17
5,34
14,64
24,105
23,85
6,44
24,114
23,94
0,4
25,122
1,11
25,131
2,19
5,36
12,60
24,107
23,87
24,116
4,28
7,45
13,61
19,74
0,6
25,124
1,13
25,133
5,38
20,75
9,54
24,100
6,39
24,109
10,55
23,89
17,70
24,118
7,47
25,126
16,68
2,14
25,135
8,51
23,82
24,102
24,111
0,1
7,49
25,119
25,128
2,16
5,33
25,137
15,65
14,63
21,78
24,104
22,79
24,113
11,58
0,3
25,121
23,96
25,130
2,18
5,35
12,59
