0,0,0
0,1,1
0,2,2
1,0,3
1,1,4
1,2,5
2,0,6
2,1,7
2,2,8
3,0,9
3,1,10
3,2,11
4,0,12
4,1,13
4,2,14
5,0,15
5,1,16
5,2,17
6,0,18
6,1,19
6,2,20
7,0,21
7,1,22
7,2,23
8,0,24
8,1,25
8,2,26
9,0,27
9,1,28
9,2,29
10,0,30
10,1,31
10,2,32
11,0,33
11,1,34
11,2,35
12,0,36
12,1,37
12,2,38
13,0,39
13,1,40
13,2,41
14,0,42
14,1,43
14,2,44
15,0,45
15,1,46
16,0,47
16,1,48
16,2,49
16,3,50
16,4,51
16,5,52
16,6,53
16,7,54
16,8,55
16,9,56
16,10,57
16,11,58
16,12,59
16,13,60
16,14,61
16,15,62
17,0,63
17,1,64
17,2,65
17,3,66
17,4,67
17,5,68
17,6,69
17,7,70
17,8,71
17,9,72
17,10,73
17,11,74
17,12,75
17,13,76
17,14,77
17,15,78
