index,is_init,is_goal
0,True,False
1,False,False
2,False,True
3,False,False
4,False,False
5,False,False
6,False,False
7,True,False
8,False,False
9,False,True
10,False,False
11,False,False
12,False,False
13,False,False
14,True,False
15,False,False
16,False,True
17,False,False
18,False,False
19,False,False
20,False,False
21,True,False
22,False,False
23,False,True
24,False,False
25,False,False
26,False,False
27,False,False
28,True,False
29,False,False
30,False,True
31,False,False
32,False,False
33,False,False
34,False,False
35,False,False
36,True,False
37,False,True
38,False,False
39,False,False
40,False,False
41,False,False
42,True,False
43,False,False
44,False,False
45,False,True
46,False,False
47,False,False
48,False,False
49,False,False
50,True,False
51,False,False
52,False,True
53,False,False
54,False,False
55,False,False
56,False,False
57,False,False
58,False,False
59,True,False
60,False,False
61,False,False
62,True,False
63,False,False
64,False,False
65,False,False
66,False,False
67,True,False
68,False,False
69,False,False
70,True,False
71,False,False
72,False,False
73,False,False
74,False,False
75,False,False
76,True,False
77,False,False
78,False,False
79,False,False
80,False,False
81,True,False
82,False,False
