index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,False
11,True
12,True
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,False
38,False
39,True
40,True
41,True
42,True
43,True
44,True
45,True
46,False
47,True
48,False
49,False
50,False
51,False
52,False
53,False
54,True
55,True
56,True
57,True
58,True
59,True
60,True
61,True
62,True
63,True
64,True
65,True
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,True
142,True
143,False
144,False
145,True
146,True
147,False
148,False
149,True
150,True
151,False
152,False
153,True
154,True
155,False
156,False
157,True
158,False
159,False
160,False
161,True
162,True
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,True
178,True
179,False
180,False
181,True
182,True
183,False
184,False
185,True
186,True
187,False
188,False
189,True
190,True
191,False
192,False
193,True
194,True
195,False
196,False
197,True
198,True
199,False
200,False
201,True
202,True
203,False
204,False
205,True
206,True
207,False
208,False
209,True
210,True
211,False
212,True
213,True
214,True
215,True
216,True
217,True
218,False
219,True
220,False
221,False
222,False
223,False
224,False
225,False
226,True
227,True
228,True
229,True
230,True
231,True
232,True
233,True
234,True
235,True
236,True
237,True
238,False
239,False
240,True
241,True
242,True
243,True
244,True
245,True
246,False
247,True
248,True
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,True
259,True
260,True
261,True
262,True
263,True
264,True
265,True
266,True
267,True
268,True
269,True
270,True
271,True
272,False
273,False
274,False
275,False
