source,destination
4,64
2,39
4,73
7,90
1,15
3,49
6,84
2,32
4,66
10,100
1,8
3,42
1,17
2,25
2,34
10,102
0,0
1,10
3,44
1,19
2,27
4,61
2,36
7,87
0,2
5,80
1,3
1,12
1,21
8,91
2,29
3,58
2,38
4,75
5,82
1,5
1,14
8,93
2,22
3,51
2,31
10,99
2,40
6,86
4,68
4,77
1,7
1,16
2,24
3,53
2,33
10,101
4,70
1,9
1,18
3,46
2,26
9,96
3,55
2,35
4,63
4,72
7,89
1,11
1,20
3,48
2,28
9,98
3,57
2,37
6,83
4,65
4,74
1,4
1,13
3,41
8,92
3,50
2,30
3,59
6,85
4,67
4,76
1,6
3,43
2,23
8,94
3,52
4,60
4,69
4,78
0,1
5,79
3,45
9,95
3,54
4,62
4,71
7,88
5,81
3,47
9,97
3,56
