source,destination
21,71
21,80
19,64
24,115
0,5
3,22
22,90
23,107
21,73
10,45
17,60
22,83
22,92
5,30
23,100
1,8
24,129
23,109
8,41
21,75
0,0
6,34
22,85
22,94
4,25
15,55
5,32
23,102
24,122
1,10
23,111
21,68
11,48
0,2
3,19
6,36
13,51
22,87
22,96
4,27
24,124
23,104
12,49
18,62
23,113
20,65
9,44
19,63
21,82
3,21
6,38
22,89
22,98
24,117
16,58
23,106
24,126
2,13
17,59
3,23
22,91
7,39
24,119
23,99
1,7
24,128
23,108
2,15
14,53
21,77
22,84
4,24
24,121
23,101
1,9
24,130
2,17
8,42
21,70
11,47
21,79
3,18
6,35
4,26
15,56
0,4
24,123
1,11
18,61
9,43
21,72
21,81
6,37
13,52
24,116
4,28
16,57
24,125
2,12
5,29
20,66
21,74
10,46
24,118
1,6
22,93
24,127
2,14
5,31
23,110
21,67
21,76
7,40
0,1
22,86
24,120
22,95
2,16
5,33
23,103
23,112
14,54
21,69
21,78
0,3
3,20
22,88
22,97
23,105
12,50
23,114
