index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,False
12,True
13,False
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,True
23,False
24,True
25,False
26,False
27,False
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,False
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,True
98,True
99,False
100,False
101,True
102,True
103,False
104,False
105,True
106,True
107,False
108,False
109,True
110,False
111,False
112,False
113,True
114,True
115,False
116,False
117,True
118,True
119,False
120,False
121,True
122,True
123,False
124,False
125,True
126,True
127,False
128,False
129,True
130,True
131,False
132,False
133,True
134,True
135,False
136,False
137,True
138,True
139,False
140,False
141,False
142,True
143,False
144,True
145,True
146,True
147,True
148,True
149,True
150,True
151,True
152,False
153,False
154,True
155,True
156,True
157,True
158,True
159,True
160,False
161,False
162,False
163,False
164,True
165,True
166,True
167,True
168,False
169,True
170,False
171,False
172,False
173,False
174,False
175,False
176,True
177,True
178,True
179,True
180,False
181,True
182,True
183,False
184,True
185,False
186,False
187,False
