source,destination
4,55
4,64
7,81
13,106
5,65
0,5
3,40
9,90
1,15
3,49
1,24
6,75
4,57
2,32
7,83
5,67
16,113
0,7
12,100
3,42
1,17
6,77
4,59
10,93
2,34
7,85
5,69
0,0
0,9
15,110
12,102
3,44
14,108
1,19
4,52
2,27
4,61
2,36
5,71
0,2
15,112
1,21
4,54
2,29
7,80
11,96
2,38
1,14
1,23
3,51
2,31
7,82
11,98
5,66
1,22
12,99
16,115
1,16
8,86
1,25
10,92
2,33
5,68
13,103
12,101
0,11
1,18
8,88
3,46
2,26
10,94
6,72
2,35
4,63
5,70
13,105
15,111
0,4
1,20
3,39
9,89
3,48
2,28
11,95
6,74
2,37
4,56
0,6
1,13
3,41
9,91
3,50
2,30
11,97
6,76
4,58
7,84
16,114
0,8
3,43
14,107
6,78
4,60
0,1
0,10
8,87
3,45
14,109
4,53
4,62
7,79
13,104
0,3
0,12
3,47
6,73
