index,is_in_good_operators
0,False
1,False
2,True
3,False
4,True
5,True
6,False
7,False
8,True
9,True
10,True
11,False
12,True
13,True
14,False
15,False
16,False
17,True
18,False
19,True
20,False
21,False
22,True
23,False
24,False
25,True
26,False
27,True
28,False
29,False
30,False
31,True
32,False
33,False
34,False
35,False
36,False
37,True
38,False
39,False
40,False
41,True
42,False
43,False
44,False
45,True
46,False
47,False
48,True
49,False
50,False
51,True
52,False
53,False
54,False
55,True
56,True
57,False
58,False
59,True
60,False
61,False
62,False
63,False
64,True
65,False
66,False
67,False
68,True
69,False
70,False
71,False
72,True
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,True
90,False
91,False
92,True
93,False
94,False
95,False
96,True
97,False
98,True
99,False
100,False
101,False
102,False
103,False
104,True
105,False
106,False
107,False
108,True
109,False
110,False
111,False
112,True
113,False
114,False
115,False
116,False
117,True
118,True
119,False
120,False
121,False
122,True
123,False
124,False
125,True
126,True
127,False
128,False
129,False
130,False
131,False
132,False
133,True
134,False
135,False
136,False
137,True
138,False
139,False
140,False
141,True
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
