source,destination
15,103
8,64
0,5
9,72
12,89
6,57
1,15
1,24
2,32
17,115
8,66
0,7
9,74
14,97
4,41
7,58
1,17
1,26
13,92
16,106
0,0
8,68
0,9
3,35
6,52
14,99
7,60
4,43
1,19
13,94
0,2
12,86
3,37
6,54
4,45
7,62
10,79
1,21
2,29
5,46
17,112
9,71
12,88
15,105
6,56
1,14
1,23
2,31
5,48
17,114
9,73
12,90
14,96
4,40
1,16
11,82
1,25
2,33
5,50
16,108
0,11
7,59
10,76
1,18
11,84
15,102
16,110
0,4
0,13
7,61
10,78
1,20
3,39
2,28
17,111
12,87
15,104
8,65
0,6
10,80
2,30
5,47
17,113
13,91
8,67
0,8
9,75
3,34
11,81
14,98
4,42
5,49
1,27
13,93
16,107
0,1
8,69
0,10
3,36
6,53
11,83
14,100
4,44
5,51
13,95
15,101
16,109
0,3
9,70
0,12
10,77
3,38
6,55
11,85
7,63
1,22
