source,destination
4,55
5,65
0,5
9,81
3,40
11,87
1,15
3,49
6,66
1,24
4,57
7,74
2,32
0,7
12,91
14,97
3,42
1,17
6,68
2,34
5,60
0,0
0,9
12,93
14,99
3,44
6,70
1,19
4,52
2,27
13,94
2,36
5,62
0,2
1,21
4,54
2,29
2,38
5,64
9,80
1,14
1,23
7,73
11,89
3,51
2,31
12,90
8,77
1,16
10,83
1,25
7,75
2,33
5,59
15,100
12,92
0,11
1,18
10,85
3,46
2,26
6,72
2,35
5,61
13,96
15,102
0,4
1,20
3,39
11,86
3,48
2,28
2,37
4,56
5,63
0,6
1,13
3,41
11,88
6,67
2,30
3,50
4,58
0,8
8,76
10,82
14,98
3,43
6,69
0,1
0,10
8,78
10,84
3,45
6,71
4,53
13,95
15,101
0,3
0,12
9,79
3,47
1,22
