source,destination
10,43
17,58
27,77
0,5
34,92
37,97
24,72
1,15
8,39
7,37
31,86
0,7
3,24
15,53
5,30
1,8
14,51
32,87
21,66
22,67
11,46
0,0
6,34
28,80
3,26
5,32
12,47
1,10
18,60
35,94
9,42
19,61
0,2
4,27
16,56
1,12
26,75
2,20
33,90
17,57
23,70
4,29
24,71
1,14
30,84
2,22
10,44
31,85
8,40
11,45
29,81
6,33
3,25
15,54
1,9
18,59
36,95
25,74
2,17
9,41
22,68
6,35
13,50
0,4
16,55
34,91
1,11
2,19
33,89
20,64
23,69
7,36
4,28
27,78
0,6
1,13
30,83
37,98
2,21
21,65
7,38
28,79
5,31
2,23
14,52
32,88
35,93
0,1
25,73
2,16
12,48
29,82
13,49
19,62
0,3
36,96
2,18
20,63
26,76
