source,destination
1,31
1,40
1,49
1,58
8,128
0,5
2,66
0,14
10,134
3,95
2,75
0,23
4,103
1,33
1,42
1,51
8,130
0,7
2,68
0,16
3,97
6,114
4,105
7,122
1,35
2,89
1,44
0,0
2,61
0,9
9,131
3,90
11,137
6,116
7,124
1,37
1,46
0,2
12,141
9,133
3,92
11,139
6,118
4,100
7,126
1,30
2,84
1,39
5,110
8,127
3,94
4,102
10,136
2,77
0,25
1,32
2,86
5,112
1,53
6,113
2,70
0,18
4,104
7,121
2,79
0,27
2,88
1,55
6,115
2,63
0,11
2,72
0,20
7,123
2,81
0,29
5,107
12,140
1,48
1,57
0,4
2,65
0,13
4,99
2,74
0,22
7,125
2,83
5,109
1,41
12,142
1,50
1,59
8,129
0,6
2,67
0,15
10,135
3,96
2,76
0,24
2,85
5,111
1,34
1,43
1,52
2,60
0,8
2,69
0,17
7,120
3,98
2,78
0,26
2,87
1,36
1,45
1,54
0,1
2,62
0,10
9,132
3,91
2,71
0,19
11,138
6,117
2,80
0,28
5,106
1,38
1,47
1,56
0,3
2,64
0,12
3,93
2,73
0,21
6,119
2,82
4,101
5,108
