source,destination
25,96
32,110
11,60
42,130
0,5
3,22
22,90
29,105
55,157
6,48
4,30
5,37
39,124
46,139
49,144
18,83
36,119
20,86
53,153
11,62
3,24
56,158
4,32
43,133
1,8
5,39
27,100
60,167
16,79
33,113
10,56
14,72
0,0
54,154
11,64
17,80
3,26
6,43
23,93
4,34
13,67
1,10
51,148
40,127
58,163
24,94
30,107
8,52
10,58
14,74
47,141
0,2
21,89
3,28
6,45
31,108
38,123
13,69
1,12
59,164
2,20
28,103
9,53
45,137
29,104
6,47
35,117
4,29
13,71
19,84
52,151
15,77
18,82
36,118
25,97
26,98
11,61
3,23
22,91
4,31
43,132
1,7
50,147
2,15
16,78
5,41
34,114
12,65
57,161
20,87
3,25
6,42
23,92
41,128
4,33
7,50
1,9
58,162
2,17
27,101
30,106
48,142
37,121
14,73
21,88
6,44
0,4
4,35
13,68
55,156
1,11
44,135
2,19
5,36
28,102
46,138
14,75
32,111
6,46
35,116
53,152
42,131
1,13
59,165
5,38
2,21
39,125
60,166
49,145
9,54
33,112
10,55
11,63
1,6
50,146
56,159
19,85
2,14
5,40
40,126
57,160
8,51
26,99
10,57
47,140
0,1
7,49
54,155
17,81
3,27
2,16
38,122
34,115
51,149
37,120
12,66
24,95
45,136
10,59
41,129
0,3
44,134
31,109
2,18
13,70
52,150
15,76
48,143
