source,destination
1,31
1,40
2,48
3,77
2,57
0,5
0,14
4,94
1,24
1,33
3,70
2,50
2,59
0,7
6,105
0,16
4,87
1,26
1,35
2,43
3,72
2,52
0,0
0,9
4,89
5,96
1,28
1,37
3,65
2,45
3,74
2,54
0,2
4,82
4,91
7,108
1,21
1,30
1,39
3,67
2,47
3,76
2,56
6,102
4,84
4,93
7,110
1,23
1,32
3,60
3,69
2,49
6,104
4,86
4,95
0,18
1,25
3,62
2,42
3,71
4,79
4,88
0,11
0,20
5,98
3,64
3,73
4,81
4,90
0,4
7,107
0,13
5,100
3,66
1,41
3,75
6,101
4,83
2,58
0,6
4,92
7,109
0,15
1,34
3,68
6,103
2,51
4,85
0,8
0,17
1,27
3,61
1,36
2,44
4,78
2,53
0,1
0,10
0,19
5,97
1,29
3,63
1,38
2,46
4,80
2,55
0,3
7,106
0,12
5,99
1,22
