index,is_init,is_goal
0,True,False
1,False,False
2,False,True
3,False,False
4,False,False
5,False,False
6,True,False
7,False,False
8,False,False
9,False,True
10,False,False
11,False,False
12,True,False
13,False,False
14,False,False
15,False,True
16,False,False
17,False,False
18,True,False
19,False,False
20,False,True
21,False,False
22,False,False
23,False,False
24,True,False
25,False,False
26,False,False
27,False,True
28,False,False
29,False,False
30,False,False
31,True,False
32,False,True
33,False,False
34,False,False
35,False,False
36,False,False
37,True,False
38,False,False
39,False,True
40,False,False
41,False,False
42,False,False
43,False,False
44,True,False
45,False,False
46,False,False
47,False,False
48,False,False
49,True,False
50,False,False
51,False,False
52,True,False
53,False,False
54,False,False
55,False,False
56,False,False
57,True,False
58,False,False
59,False,False
