source,destination
1,31
1,40
1,49
2,57
0,5
2,66
0,14
2,75
0,23
5,101
1,33
1,42
1,51
3,79
2,59
0,7
6,105
2,68
0,16
4,87
5,94
1,26
1,35
1,44
8,114
2,52
0,0
10,120
3,81
2,61
0,9
6,107
4,89
5,96
1,28
1,37
1,46
8,116
2,54
0,2
10,122
3,83
6,109
4,91
1,30
1,39
9,117
2,56
3,85
6,102
4,93
7,110
2,77
0,25
1,32
9,119
3,78
6,104
4,86
7,112
2,70
0,18
3,80
6,106
4,88
2,63
0,11
2,72
0,20
5,98
1,48
3,82
6,108
4,90
0,4
2,65
0,13
2,74
0,22
5,100
1,41
1,50
2,58
0,6
4,92
2,67
0,15
2,76
0,24
1,34
9,118
1,43
6,103
2,60
0,8
7,111
2,69
0,17
5,95
1,27
1,36
1,45
8,115
2,53
0,1
10,121
2,62
0,10
7,113
2,71
0,19
5,97
1,29
1,38
1,47
2,55
0,3
3,84
2,64
0,12
2,73
0,21
5,99
